1.274953 , -0.075188
-0.516363 , 0.474030
-0.292759 , -0.938806
0.809168 , 0.262887
-0.659763 , 1.099696
-0.691776 , -0.115293
0.426237 , 0.673877
-0.549445 , 1.511354
-0.701738 , 0.559561
0.218297 , 0.875198
-0.260630 , 1.412503
-0.394318 , 0.761527
0.102387 , 0.704617
-0.024484 , 0.735509
-0.000000 , 0.414214
-0.071409 , 0.243272
-0.064803 , -0.285748
0.265151 , -0.270141
-0.363125 , -0.217757
-0.430398 , -1.219437
0.347231 , -0.920383
-0.656512 , -0.353252
-0.940475 , -1.662316
0.374887 , -1.226358
-0.714855 , -0.013285
-1.287624 , -1.456470
0.538724 , -1.111529
-0.351181 , 0.669021
-1.237211 , -0.765984
0.915371 , -0.751431
0.400544 , 1.345491
-0.792839 , 0.031553
1.365244 , -0.430977
1.238956 , 1.659090
-0.213055 , 0.568840
1.588741 , -0.338850
1.725666 , 1.460084
0.142099 , 0.686831
1.319583 , -0.438755
1.529255 , 0.894112
0.043147 , 0.484801
0.534794 , -0.506498
0.637221 , 0.304155
-0.447950 , 0.198880
-0.464002 , -0.309797
-0.602562 , 0.008586
-1.000000 , 0
-1.171924 , 0.192532
-1.651214 , 0.100341
-1.215440 , -0.142719
-1.151695 , 0.776130
-2.068698 , 0.401641
-0.891698 , -0.430224
-0.298098 , 1.068528
-1.753128 , 0.607916
-0.172194 , -1.046996
1.069765 , 0.796994
-0.982607 , 0.526451
0.520676 , -1.947801
2.358201 , 0.008191
-0.231430 , 0.244006
0.742420 , -2.780258
3.013670 , -0.897150
0.125629 , 0.094541
0.318583 , -3.030051
2.818856 , -1.363750
0.032369 , 0.426177
-0.516808 , -2.331090
1.990107 , -1.013546
-0.251086 , 1.307454
-1.239106 , -0.759504
1.014413 , 0.091445
-0.375738 , 2.373970
-1.350472 , 1.087932
0.327536 , 1.434396
-0.208307 , 2.949763
-0.705197 , 2.320729
0.041837 , 2.316504
-0.000000 , 2.414214
0.370572 , 2.196212
-0.089297 , 2.277812
-0.277391 , 0.620485
1.264344 , 0.540711
-0.428461 , 1.417997
-1.485492 , -1.889670
1.479693 , -2.099333
-1.075084 , 0.405116
-3.584560 , -4.039001
1.018004 , -4.690797
-1.601667 , 0.130696
-5.863747 , -4.698794
0.488119 , -6.231028
-1.115114 , 1.180719
-7.136989 , -3.267776
0.834089 , -6.275642
1.327320 , 3.419085
-6.274805 , -0.032203
2.794063 , -5.179877
6.137466 , 5.940931
-2.818259 , 3.908328
6.379170 , -3.903424
12.769787 , 7.459693
2.657546 , 7.136844
10.681243 , -3.469894
19.720903 , 6.948332
8.657297 , 8.591328
14.159824 , -4.371857
25.018285 , 4.200017
13.341655 , 8.062692
15.302717 , -6.254148

